week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2025-06-02,P003,S022,South,182,2990.34,1,BOGO,50.6
2025-06-02,P003,S023,East,113,3758.38,0,,0.0
2025-06-02,P003,S024,West,125,4157.5,0,,0.0
2025-06-02,P003,S025,North,104,3459.04,0,,0.0
2025-06-02,P003,S026,South,112,3725.12,0,,0.0
2025-06-02,P003,S027,East,102,3392.52,0,,0.0
2025-06-02,P003,S028,West,92,3059.92,0,,0.0
2025-06-02,P003,S029,North,110,3658.6,0,,0.0
2025-06-02,P003,S030,South,74,2461.24,0,,0.0
2025-06-02,P004,S001,North,97,2699.51,0,,0.0
2025-06-02,P004,S002,South,92,2560.36,0,,0.0
2025-06-02,P004,S003,East,101,2810.83,0,,0.0
2025-06-02,P004,S004,West,118,3283.94,0,,0.0
2025-06-02,P004,S005,North,103,2866.49,0,,0.0
2025-06-02,P004,S006,South,117,3256.11,0,,0.0
2025-06-02,P004,S007,East,94,2616.02,0,,0.0
2025-06-02,P004,S008,West,115,3200.45,0,,0.0
2025-06-02,P004,S009,North,142,3936.05,1,Display Feature,0.4
2025-06-02,P004,S010,South,90,2504.7,0,,0.0
2025-06-02,P004,S011,East,104,2894.32,0,,0.0
2025-06-02,P004,S012,West,140,3705.29,1,Display Feature,4.9
2025-06-02,P004,S013,North,110,3061.3,0,,0.0
2025-06-02,P004,S014,South,106,2949.98,0,,0.0
2025-06-02,P004,S015,East,119,3311.77,0,,0.0
2025-06-02,P004,S016,West,123,3423.09,0,,0.0
2025-06-02,P004,S017,North,128,3562.24,0,,0.0
2025-06-02,P004,S018,South,92,2560.36,0,,0.0
2025-06-02,P004,S019,East,93,2588.19,0,,0.0
2025-06-02,P004,S020,West,126,2868.38,1,Price Cut,18.2
2025-06-02,P004,S021,North,117,3256.11,0,,0.0
2025-06-02,P004,S022,South,122,3395.26,0,,0.0
2025-06-02,P004,S023,East,92,2560.36,0,,0.0
2025-06-02,P004,S024,West,182,4538.29,1,Bundle,10.4
2025-06-02,P004,S025,North,92,2560.36,0,,0.0
2025-06-02,P004,S026,South,107,2977.81,0,,0.0
2025-06-02,P004,S027,East,92,2560.36,0,,0.0
2025-06-02,P004,S028,West,90,2504.7,0,,0.0
2025-06-02,P004,S029,North,81,2254.23,0,,0.0
2025-06-02,P004,S030,South,110,3061.3,0,,0.0
2025-06-02,P005,S001,North,90,8157.6,0,,0.0
2025-06-02,P005,S002,South,87,7885.68,0,,0.0
2025-06-02,P005,S003,East,84,7613.76,0,,0.0
2025-06-02,P005,S004,West,95,8610.8,0,,0.0
2025-06-02,P005,S005,North,90,8157.6,0,,0.0
2025-06-02,P005,S006,South,94,8520.16,0,,0.0
2025-06-02,P005,S007,East,113,10242.32,0,,0.0
2025-06-02,P005,S008,West,112,10151.68,0,,0.0
2025-06-02,P005,S009,North,88,7976.32,0,,0.0
2025-06-02,P005,S010,South,101,9154.64,0,,0.0
2025-06-02,P005,S011,East,80,7251.2,0,,0.0
2025-06-02,P005,S012,West,108,9789.12,0,,0.0
2025-06-02,P005,S013,North,153,10581.22,1,Price Cut,23.7
2025-06-02,P005,S014,South,119,10786.16,0,,0.0
2025-06-02,P005,S015,East,96,8701.44,0,,0.0
2025-06-02,P005,S016,West,89,8066.96,0,,0.0
2025-06-02,P005,S017,North,119,10786.16,0,,0.0
2025-06-02,P005,S018,South,89,8066.96,0,,0.0
2025-06-02,P005,S019,East,92,8338.88,0,,0.0
2025-06-02,P005,S020,West,97,8792.08,0,,0.0
2025-06-02,P005,S021,North,89,8066.96,0,,0.0
2025-06-02,P005,S022,South,102,9245.28,0,,0.0
2025-06-02,P005,S023,East,84,7613.76,0,,0.0
2025-06-02,P005,S024,West,128,11601.92,0,,0.0
2025-06-02,P005,S025,North,75,6798.0,0,,0.0
2025-06-02,P005,S026,South,109,9879.76,0,,0.0
2025-06-02,P005,S027,East,117,10604.88,0,,0.0
2025-06-02,P005,S028,West,109,9879.76,0,,0.0
2025-06-02,P005,S029,North,86,7795.04,0,,0.0
2025-06-02,P005,S030,South,83,7523.12,0,,0.0
2025-06-02,P006,S001,North,90,10432.8,0,,0.0
2025-06-02,P006,S002,South,104,12055.68,0,,0.0
2025-06-02,P006,S003,East,84,9737.28,0,,0.0
2025-06-02,P006,S004,West,92,10664.64,0,,0.0
2025-06-02,P006,S005,North,101,11707.92,0,,0.0
2025-06-02,P006,S006,South,131,15185.52,0,,0.0
2025-06-02,P006,S007,East,94,10896.48,0,,0.0
2025-06-02,P006,S008,West,104,11718.12,1,Display Feature,2.8
2025-06-02,P006,S009,North,144,15907.93,1,Display Feature,4.7
2025-06-02,P006,S010,South,106,12287.52,0,,0.0
2025-06-02,P006,S011,East,102,11823.84,0,,0.0
2025-06-02,P006,S012,West,86,9969.12,0,,0.0
2025-06-02,P006,S013,North,116,13446.72,0,,0.0
2025-06-02,P006,S014,South,106,12287.52,0,,0.0
2025-06-02,P006,S015,East,194,10592.07,1,BOGO,52.9
2025-06-02,P006,S016,West,78,9041.76,0,,0.0
2025-06-02,P006,S017,North,91,10548.72,0,,0.0
2025-06-02,P006,S018,South,103,11939.76,0,,0.0
2025-06-02,P006,S019,East,111,12867.12,0,,0.0
2025-06-02,P006,S020,West,105,12171.6,0,,0.0
2025-06-02,P006,S021,North,97,11244.24,0,,0.0
2025-06-02,P006,S022,South,102,11823.84,0,,0.0
2025-06-02,P006,S023,East,83,9621.36,0,,0.0
2025-06-02,P006,S024,West,95,11012.4,0,,0.0
2025-06-02,P006,S025,North,92,10664.64,0,,0.0
2025-06-02,P006,S026,South,85,9853.2,0,,0.0
2025-06-02,P006,S027,East,112,12983.04,0,,0.0
2025-06-02,P006,S028,West,108,12519.36,0,,0.0
2025-06-02,P006,S029,North,111,12867.12,0,,0.0
2025-06-02,P006,S030,South,86,9969.12,0,,0.0
2025-06-02,P007,S001,North,99,8307.09,0,,0.0
2025-06-02,P007,S002,South,99,8307.09,0,,0.0
2025-06-02,P007,S003,East,156,6217.73,1,BOGO,52.5
2025-06-02,P007,S004,West,80,6712.8,0,,0.0
2025-06-02,P007,S005,North,98,8223.18,0,,0.0
2025-06-02,P007,S006,South,101,8474.91,0,,0.0
2025-06-02,P007,S007,East,89,7467.99,0,,0.0
2025-06-02,P007,S008,West,112,9397.92,0,,0.0
2025-06-02,P007,S009,North,79,6628.89,0,,0.0
2025-06-02,P007,S010,South,132,8329.24,1,Price Cut,24.8
2025-06-02,P007,S011,East,88,7384.08,0,,0.0
2025-06-02,P007,S012,West,154,6422.3,1,BOGO,50.3
2025-06-02,P007,S013,North,87,7300.17,0,,0.0
2025-06-02,P007,S014,South,97,8139.27,0,,0.0
2025-06-02,P007,S015,East,140,8881.03,1,Price Cut,24.4
2025-06-02,P007,S016,West,111,9314.01,0,,0.0
2025-06-02,P007,S017,North,232,10414.91,1,BOGO,46.5
2025-06-02,P007,S018,South,88,7384.08,0,,0.0
2025-06-02,P007,S019,East,90,7551.9,0,,0.0
2025-06-02,P007,S020,West,117,9817.47,0,,0.0
2025-06-02,P007,S021,North,119,9985.29,0,,0.0
2025-06-02,P007,S022,South,75,6293.25,0,,0.0
2025-06-02,P007,S023,East,110,9230.1,0,,0.0
2025-06-02,P007,S024,West,98,8223.18,0,,0.0
2025-06-02,P007,S025,North,80,6712.8,0,,0.0
2025-06-02,P007,S026,South,74,6209.34,0,,0.0
2025-06-02,P007,S027,East,125,10457.28,1,Display Feature,0.3
2025-06-02,P007,S028,West,104,8726.64,0,,0.0
2025-06-02,P007,S029,North,102,8558.82,0,,0.0
2025-06-02,P007,S030,South,94,7887.54,0,,0.0
2025-06-02,P008,S001,North,76,9200.56,0,,0.0
2025-06-02,P008,S002,South,110,13316.6,0,,0.0
2025-06-02,P008,S003,East,96,11621.76,0,,0.0
2025-06-02,P008,S004,West,120,14120.44,1,Display Feature,2.8
2025-06-02,P008,S005,North,115,13921.9,0,,0.0
2025-06-02,P008,S006,South,118,14285.08,0,,0.0
2025-06-02,P008,S007,East,99,11984.94,0,,0.0
2025-06-02,P008,S008,West,98,11863.88,0,,0.0
2025-06-02,P008,S009,North,116,14042.96,0,,0.0
2025-06-02,P008,S010,South,107,12953.42,0,,0.0
2025-06-02,P008,S011,East,104,12590.24,0,,0.0
2025-06-02,P008,S012,West,113,13679.78,0,,0.0
2025-06-02,P008,S013,North,116,14042.96,0,,0.0
2025-06-02,P008,S014,South,106,12832.36,0,,0.0
2025-06-02,P008,S015,East,112,13558.72,0,,0.0
2025-06-02,P008,S016,West,130,15737.8,0,,0.0
2025-06-02,P008,S017,North,191,20602.11,1,Bundle,10.9
2025-06-02,P008,S018,South,115,13921.9,0,,0.0
2025-06-02,P008,S019,East,122,14769.32,0,,0.0
2025-06-02,P008,S020,West,89,10774.34,0,,0.0
2025-06-02,P008,S021,North,108,13074.48,0,,0.0
2025-06-02,P008,S022,South,102,12348.12,0,,0.0
2025-06-02,P008,S023,East,84,10169.04,0,,0.0
2025-06-02,P008,S024,West,92,11137.52,0,,0.0
2025-06-02,P008,S025,North,96,11621.76,0,,0.0
2025-06-02,P008,S026,South,102,12348.12,0,,0.0
2025-06-02,P008,S027,East,117,14164.02,0,,0.0
2025-06-02,P008,S028,West,118,14285.08,0,,0.0
2025-06-02,P008,S029,North,106,12832.36,0,,0.0
2025-06-02,P008,S030,South,90,10895.4,0,,0.0
2025-06-02,P009,S001,North,126,4677.12,0,,0.0
2025-06-02,P009,S002,South,82,3043.84,0,,0.0
2025-06-02,P009,S003,East,112,4157.44,0,,0.0
2025-06-02,P009,S004,West,82,3043.84,0,,0.0
2025-06-02,P009,S005,North,164,3220.38,1,BOGO,47.1
2025-06-02,P009,S006,South,98,3637.76,0,,0.0
2025-06-02,P009,S007,East,100,3712.0,0,,0.0
2025-06-02,P009,S008,West,121,4491.52,0,,0.0
2025-06-02,P009,S009,North,101,3749.12,0,,0.0
2025-06-02,P009,S010,South,80,2969.6,0,,0.0
2025-06-02,P009,S011,East,118,4380.16,0,,0.0
2025-06-02,P009,S012,West,87,3229.44,0,,0.0
2025-06-02,P009,S013,North,115,4268.8,0,,0.0
2025-06-02,P009,S014,South,75,2784.0,0,,0.0
2025-06-02,P009,S015,East,91,3377.92,0,,0.0
2025-06-02,P009,S016,West,78,2895.36,0,,0.0
2025-06-02,P009,S017,North,128,4751.36,0,,0.0
2025-06-02,P009,S018,South,109,4046.08,0,,0.0
2025-06-02,P009,S019,East,112,4157.44,0,,0.0
2025-06-02,P009,S020,West,121,4491.52,0,,0.0
2025-06-02,P009,S021,North,77,2858.24,0,,0.0
2025-06-02,P009,S022,South,128,4751.36,0,,0.0
2025-06-02,P009,S023,East,135,4018.98,1,Price Cut,19.8
2025-06-02,P009,S024,West,102,3786.24,0,,0.0
2025-06-02,P009,S025,North,100,3712.0,0,,0.0
2025-06-02,P009,S026,South,115,4268.8,0,,0.0
2025-06-02,P009,S027,East,117,4343.04,0,,0.0
2025-06-02,P009,S028,West,106,3934.72,0,,0.0
2025-06-02,P009,S029,North,95,3526.4,0,,0.0
2025-06-02,P009,S030,South,137,4892.19,1,Display Feature,3.8
2025-06-02,P010,S001,North,93,7181.46,0,,0.0
2025-06-02,P010,S002,South,115,8880.3,0,,0.0
2025-06-02,P010,S003,East,172,11170.03,1,Bundle,15.9
2025-06-02,P010,S004,West,88,6795.36,0,,0.0
2025-06-02,P010,S005,North,93,7181.46,0,,0.0
2025-06-02,P010,S006,South,116,8957.52,0,,0.0
2025-06-02,P010,S007,East,106,8185.32,0,,0.0
2025-06-02,P010,S008,West,101,7799.22,0,,0.0
2025-06-02,P010,S009,North,94,7258.68,0,,0.0
2025-06-02,P010,S010,South,97,7490.34,0,,0.0
2025-06-02,P010,S011,East,106,8185.32,0,,0.0
2025-06-02,P010,S012,West,150,9648.64,1,Bundle,16.7
2025-06-02,P010,S013,North,74,5714.28,0,,0.0
2025-06-02,P010,S014,South,102,7876.44,0,,0.0
2025-06-02,P010,S015,East,117,9034.74,0,,0.0
2025-06-02,P010,S016,West,112,8648.64,0,,0.0
2025-06-02,P010,S017,North,91,7027.02,0,,0.0
2025-06-02,P010,S018,South,99,7644.78,0,,0.0
2025-06-02,P010,S019,East,100,7722.0,0,,0.0
2025-06-02,P010,S020,West,204,7514.12,1,BOGO,52.3
2025-06-02,P010,S021,North,96,7413.12,0,,0.0
2025-06-02,P010,S022,South,123,9498.06,0,,0.0
2025-06-02,P010,S023,East,110,8494.2,0,,0.0
2025-06-02,P010,S024,West,81,6254.82,0,,0.0
2025-06-02,P010,S025,North,92,7104.24,0,,0.0
2025-06-02,P010,S026,South,86,6640.92,0,,0.0
2025-06-02,P010,S027,East,105,8108.1,0,,0.0
2025-06-02,P010,S028,West,101,7799.22,0,,0.0
2025-06-02,P010,S029,North,114,8803.08,0,,0.0
2025-06-02,P010,S030,South,122,9420.84,0,,0.0
2025-06-02,P011,S001,North,92,1934.76,0,,0.0
2025-06-02,P011,S002,South,108,2271.24,0,,0.0
2025-06-02,P011,S003,East,170,2917.28,1,Bundle,18.4
2025-06-02,P011,S004,West,105,2208.15,0,,0.0
2025-06-02,P011,S005,North,107,2250.21,0,,0.0
2025-06-02,P011,S006,South,110,2313.3,0,,0.0
2025-06-02,P011,S007,East,100,2103.0,0,,0.0
2025-06-02,P011,S008,West,102,2145.06,0,,0.0
2025-06-02,P011,S009,North,102,2145.06,0,,0.0
2025-06-02,P011,S010,South,80,1682.4,0,,0.0
2025-06-02,P011,S011,East,105,2208.15,0,,0.0
2025-06-02,P011,S012,West,116,2439.48,0,,0.0
2025-06-02,P011,S013,North,92,1934.76,0,,0.0
2025-06-02,P011,S014,South,95,1997.85,0,,0.0
2025-06-02,P011,S015,East,79,1661.37,0,,0.0
2025-06-02,P011,S016,West,91,1913.73,0,,0.0
2025-06-02,P011,S017,North,120,2523.6,0,,0.0
2025-06-02,P011,S018,South,96,2018.88,0,,0.0
2025-06-02,P011,S019,East,104,2187.12,0,,0.0
2025-06-02,P011,S020,West,125,2628.75,0,,0.0
2025-06-02,P011,S021,North,83,1745.49,0,,0.0
2025-06-02,P011,S022,South,89,1871.67,0,,0.0
2025-06-02,P011,S023,East,115,2418.45,0,,0.0
2025-06-02,P011,S024,West,93,1955.79,0,,0.0
2025-06-02,P011,S025,North,89,1871.67,0,,0.0
2025-06-02,P011,S026,South,126,2649.78,0,,0.0
2025-06-02,P011,S027,East,110,2313.3,0,,0.0
2025-06-02,P011,S028,West,95,1997.85,0,,0.0
2025-06-02,P011,S029,North,129,2436.16,1,Bundle,10.2
2025-06-02,P011,S030,South,169,2807.72,1,Price Cut,21.0
2025-06-02,P012,S001,North,196,11278.6,1,Bundle,17.9
2025-06-02,P012,S002,South,195,6751.77,1,BOGO,50.6
2025-06-02,P012,S003,East,80,5607.2,0,,0.0
2025-06-02,P012,S004,West,89,6238.01,0,,0.0
2025-06-02,P012,S005,North,87,6097.83,0,,0.0
2025-06-02,P012,S006,South,91,6378.19,0,,0.0
2025-06-02,P012,S007,East,125,8761.25,0,,0.0
2025-06-02,P012,S008,West,79,5537.11,0,,0.0
2025-06-02,P012,S009,North,96,6728.64,0,,0.0
2025-06-02,P012,S010,South,108,7569.72,0,,0.0
2025-06-02,P012,S011,East,101,7079.09,0,,0.0
2025-06-02,P012,S012,West,123,8621.07,0,,0.0
2025-06-02,P012,S013,North,122,8550.98,0,,0.0
2025-06-02,P012,S014,South,98,6868.82,0,,0.0
2025-06-02,P012,S015,East,112,7850.08,0,,0.0
2025-06-02,P012,S016,West,104,7289.36,0,,0.0
2025-06-02,P012,S017,North,111,7779.99,0,,0.0
2025-06-02,P012,S018,South,112,7850.08,0,,0.0
2025-06-02,P012,S019,East,102,7149.18,0,,0.0
2025-06-02,P012,S020,West,108,7569.72,0,,0.0
2025-06-02,P012,S021,North,88,6167.92,0,,0.0
2025-06-02,P012,S022,South,101,7079.09,0,,0.0
2025-06-02,P012,S023,East,105,7359.45,0,,0.0
2025-06-02,P012,S024,West,77,5396.93,0,,0.0
2025-06-02,P012,S025,North,96,6728.64,0,,0.0
2025-06-02,P012,S026,South,93,6518.37,0,,0.0
2025-06-02,P012,S027,East,163,5632.36,1,BOGO,50.7
2025-06-02,P012,S028,West,107,7499.63,0,,0.0
2025-06-02,P012,S029,North,98,6868.82,0,,0.0
2025-06-02,P012,S030,South,110,7709.9,0,,0.0
2025-06-02,P013,S001,North,114,17438.58,0,,0.0
2025-06-02,P013,S002,South,127,19427.19,0,,0.0
2025-06-02,P013,S003,East,105,16061.85,0,,0.0
2025-06-02,P013,S004,West,110,16826.7,0,,0.0
2025-06-02,P013,S005,North,126,19274.22,0,,0.0
2025-06-02,P013,S006,South,105,16061.85,0,,0.0
2025-06-02,P013,S007,East,74,11319.78,0,,0.0
2025-06-02,P013,S008,West,100,15297.0,0,,0.0
2025-06-02,P013,S009,North,104,15908.88,0,,0.0
2025-06-02,P013,S010,South,135,16975.08,1,Bundle,17.8
2025-06-02,P013,S011,East,80,12237.6,0,,0.0
2025-06-02,P013,S012,West,88,13461.36,0,,0.0
2025-06-02,P013,S013,North,164,22553.28,1,Bundle,10.1
2025-06-02,P013,S014,South,101,15449.97,0,,0.0
2025-06-02,P013,S015,East,90,13767.3,0,,0.0
2025-06-02,P013,S016,West,149,19122.93,1,Bundle,16.1
2025-06-02,P013,S017,North,79,12084.63,0,,0.0
2025-06-02,P013,S018,South,137,20516.8,1,Display Feature,2.1
2025-06-02,P013,S019,East,101,15449.97,0,,0.0
2025-06-02,P013,S020,West,89,13614.33,0,,0.0
2025-06-02,P013,S021,North,119,18203.43,0,,0.0
2025-06-02,P013,S022,South,105,16061.85,0,,0.0
2025-06-02,P013,S023,East,99,15144.03,0,,0.0
2025-06-02,P013,S024,West,106,16214.82,0,,0.0
2025-06-02,P013,S025,North,96,14685.12,0,,0.0
2025-06-02,P013,S026,South,101,15449.97,0,,0.0
2025-06-02,P013,S027,East,97,14838.09,0,,0.0
2025-06-02,P013,S028,West,77,11778.69,0,,0.0
2025-06-02,P013,S029,North,119,18203.43,1,Display Feature,0.0
2025-06-02,P013,S030,South,80,12237.6,0,,0.0
2025-06-02,P014,S001,North,108,9491.04,0,,0.0
2025-06-02,P014,S002,South,88,7733.44,0,,0.0
2025-06-02,P014,S003,East,107,9403.16,0,,0.0
2025-06-02,P014,S004,West,82,7206.16,0,,0.0
2025-06-02,P014,S005,North,100,8788.0,0,,0.0
2025-06-02,P014,S006,South,117,10281.96,0,,0.0
2025-06-02,P014,S007,East,149,12858.43,1,Display Feature,1.8
2025-06-02,P014,S008,West,154,11111.02,1,Bundle,17.9
2025-06-02,P014,S009,North,107,9403.16,0,,0.0
2025-06-02,P014,S010,South,104,9139.52,0,,0.0
2025-06-02,P014,S011,East,101,8875.88,0,,0.0
2025-06-02,P014,S012,West,109,9578.92,0,,0.0
2025-06-02,P014,S013,North,99,8700.12,0,,0.0
2025-06-02,P014,S014,South,104,9139.52,0,,0.0
2025-06-02,P014,S015,East,101,8875.88,0,,0.0
2025-06-02,P014,S016,West,97,8524.36,0,,0.0
2025-06-02,P014,S017,North,121,10633.48,0,,0.0
2025-06-02,P014,S018,South,103,9051.64,0,,0.0
2025-06-02,P014,S019,East,109,9578.92,0,,0.0
2025-06-02,P014,S020,West,94,8260.72,0,,0.0
2025-06-02,P014,S021,North,88,7733.44,0,,0.0
2025-06-02,P014,S022,South,75,6591.0,0,,0.0
2025-06-02,P014,S023,East,101,8875.88,0,,0.0
2025-06-02,P014,S024,West,118,10369.84,0,,0.0
2025-06-02,P014,S025,North,125,10985.0,0,,0.0
2025-06-02,P014,S026,South,99,8700.12,0,,0.0
2025-06-02,P014,S027,East,94,8260.72,0,,0.0
2025-06-02,P014,S028,West,120,10545.6,0,,0.0
2025-06-02,P014,S029,North,109,9578.92,0,,0.0
2025-06-02,P014,S030,South,210,9245.85,1,BOGO,49.9
2025-06-02,P015,S001,North,90,12766.5,0,,0.0
2025-06-02,P015,S002,South,89,12624.65,0,,0.0
2025-06-02,P015,S003,East,116,16454.6,0,,0.0
2025-06-02,P015,S004,West,101,14326.85,0,,0.0
2025-06-02,P015,S005,North,95,13475.75,0,,0.0
2025-06-02,P015,S006,South,160,19041.94,1,Price Cut,16.1
2025-06-02,P015,S007,East,88,12482.8,0,,0.0
2025-06-02,P015,S008,West,98,13901.3,0,,0.0
2025-06-02,P015,S009,North,123,17447.55,0,,0.0
2025-06-02,P015,S010,South,83,11773.55,0,,0.0
2025-06-02,P015,S011,East,96,13617.6,0,,0.0
2025-06-02,P015,S012,West,116,16454.6,0,,0.0
2025-06-02,P015,S013,North,93,13192.05,0,,0.0
2025-06-02,P015,S014,South,78,11064.3,0,,0.0
2025-06-02,P015,S015,East,95,13475.75,0,,0.0
2025-06-02,P015,S016,West,116,16454.6,0,,0.0
2025-06-02,P015,S017,North,98,13901.3,0,,0.0
2025-06-02,P015,S018,South,110,15603.5,0,,0.0
2025-06-02,P015,S019,East,113,16029.05,0,,0.0
2025-06-02,P015,S020,West,101,14326.85,0,,0.0
2025-06-02,P015,S021,North,101,14326.85,0,,0.0
2025-06-02,P015,S022,South,86,12199.1,0,,0.0
2025-06-02,P015,S023,East,100,14185.0,0,,0.0
2025-06-02,P015,S024,West,83,11773.55,0,,0.0
2025-06-02,P015,S025,North,113,16029.05,0,,0.0
2025-06-02,P015,S026,South,86,12199.1,0,,0.0
2025-06-02,P015,S027,East,98,13901.3,0,,0.0
2025-06-02,P015,S028,West,91,12908.35,0,,0.0
2025-06-02,P015,S029,North,96,13617.6,0,,0.0
2025-06-02,P015,S030,South,92,13050.2,0,,0.0
2025-06-02,P016,S001,North,101,10022.23,0,,0.0
2025-06-02,P016,S002,South,105,10419.15,0,,0.0
2025-06-02,P016,S003,East,77,7640.71,0,,0.0
2025-06-02,P016,S004,West,119,11808.37,0,,0.0
2025-06-02,P016,S005,North,97,9625.31,0,,0.0
2025-06-02,P016,S006,South,82,8136.86,0,,0.0
2025-06-02,P016,S007,East,79,7839.17,0,,0.0
2025-06-02,P016,S008,West,97,9625.31,0,,0.0
2025-06-02,P016,S009,North,115,11411.45,0,,0.0
2025-06-02,P016,S010,South,106,10518.38,0,,0.0
2025-06-02,P016,S011,East,151,12661.25,1,Bundle,15.5
2025-06-02,P016,S012,West,79,7839.17,0,,0.0
2025-06-02,P016,S013,North,116,11510.68,0,,0.0
2025-06-02,P016,S014,South,75,7442.25,0,,0.0
2025-06-02,P016,S015,East,159,8078.12,1,BOGO,48.8
2025-06-02,P016,S016,West,82,8136.86,0,,0.0
2025-06-02,P016,S017,North,110,10915.3,0,,0.0
2025-06-02,P016,S018,South,98,9724.54,0,,0.0
2025-06-02,P016,S019,East,102,10121.46,0,,0.0
2025-06-02,P016,S020,West,118,11709.14,0,,0.0
2025-06-02,P016,S021,North,98,9724.54,0,,0.0
2025-06-02,P016,S022,South,86,8533.78,0,,0.0
2025-06-02,P016,S023,East,92,9129.16,0,,0.0
2025-06-02,P016,S024,West,89,8831.47,0,,0.0
2025-06-02,P016,S025,North,115,11411.45,0,,0.0
2025-06-02,P016,S026,South,88,8732.24,0,,0.0
2025-06-02,P016,S027,East,79,7839.17,0,,0.0
2025-06-02,P016,S028,West,78,7739.94,0,,0.0
2025-06-02,P016,S029,North,90,8930.7,0,,0.0
2025-06-02,P016,S030,South,157,15002.68,1,Display Feature,3.7
2025-06-02,P017,S001,North,119,7888.51,0,,0.0
2025-06-02,P017,S002,South,108,7159.32,0,,0.0
2025-06-02,P017,S003,East,100,6629.0,0,,0.0
2025-06-02,P017,S004,West,77,5104.33,0,,0.0
2025-06-02,P017,S005,North,89,5899.81,0,,0.0
2025-06-02,P017,S006,South,106,7026.74,0,,0.0
2025-06-02,P017,S007,East,106,7026.74,0,,0.0
2025-06-02,P017,S008,West,116,7689.64,0,,0.0
2025-06-02,P017,S009,North,84,5568.36,0,,0.0
2025-06-02,P017,S010,South,118,7822.22,0,,0.0
2025-06-02,P017,S011,East,107,7093.03,0,,0.0
2025-06-02,P017,S012,West,101,6695.29,0,,0.0
2025-06-02,P017,S013,North,75,4971.75,0,,0.0
2025-06-02,P017,S014,South,97,6430.13,0,,0.0
2025-06-02,P017,S015,East,107,7093.03,0,,0.0
2025-06-02,P017,S016,West,98,6496.42,0,,0.0
2025-06-02,P017,S017,North,97,6430.13,0,,0.0
2025-06-02,P017,S018,South,161,5517.78,1,BOGO,48.3
2025-06-02,P017,S019,East,90,5966.1,0,,0.0
2025-06-02,P017,S020,West,110,7291.9,0,,0.0
2025-06-02,P017,S021,North,84,5568.36,0,,0.0
2025-06-02,P017,S022,South,118,5999.64,1,Price Cut,23.3
2025-06-02,P017,S023,East,105,6960.45,0,,0.0
2025-06-02,P017,S024,West,126,8185.49,1,Display Feature,2.0
2025-06-02,P017,S025,North,107,7093.03,0,,0.0
2025-06-02,P017,S026,South,81,5369.49,0,,0.0
2025-06-02,P017,S027,East,94,6231.26,0,,0.0
2025-06-02,P017,S028,West,99,6562.71,0,,0.0
2025-06-02,P017,S029,North,85,5634.65,0,,0.0
2025-06-02,P017,S030,South,163,5694.38,1,BOGO,47.3
2025-06-02,P018,S001,North,91,7268.17,0,,0.0
2025-06-02,P018,S002,South,78,6229.86,0,,0.0
2025-06-02,P018,S003,East,105,8386.35,0,,0.0
2025-06-02,P018,S004,West,82,6549.34,0,,0.0
2025-06-02,P018,S005,North,83,6629.21,0,,0.0
2025-06-02,P018,S006,South,112,8945.44,0,,0.0
2025-06-02,P018,S007,East,117,9344.79,0,,0.0
2025-06-02,P018,S008,West,106,8466.22,0,,0.0
2025-06-02,P018,S009,North,131,10232.78,1,Display Feature,2.2
2025-06-02,P018,S010,South,80,6389.6,0,,0.0
2025-06-02,P018,S011,East,76,6070.12,0,,0.0
2025-06-02,P018,S012,West,91,7268.17,0,,0.0
2025-06-02,P018,S013,North,82,6549.34,0,,0.0
2025-06-02,P018,S014,South,117,9344.79,0,,0.0
2025-06-02,P018,S015,East,123,9824.01,0,,0.0
2025-06-02,P018,S016,West,100,7987.0,0,,0.0
2025-06-02,P018,S017,North,97,7747.39,0,,0.0
2025-06-02,P018,S018,South,102,8146.74,0,,0.0
2025-06-02,P018,S019,East,102,8146.74,0,,0.0
2025-06-02,P018,S020,West,106,8466.22,0,,0.0
2025-06-02,P018,S021,North,118,9424.66,0,,0.0
2025-06-02,P018,S022,South,113,9025.31,0,,0.0
2025-06-02,P018,S023,East,90,7188.3,0,,0.0
2025-06-02,P018,S024,West,94,7507.78,0,,0.0
2025-06-02,P018,S025,North,79,6309.73,0,,0.0
2025-06-02,P018,S026,South,135,8173.1,1,Price Cut,24.2
2025-06-02,P018,S027,East,165,6905.56,1,BOGO,47.6
2025-06-02,P018,S028,West,95,7587.65,0,,0.0
2025-06-02,P018,S029,North,209,8964.05,1,BOGO,46.3
2025-06-02,P018,S030,South,113,9025.31,0,,0.0
2025-06-02,P019,S001,North,96,3788.16,0,,0.0
2025-06-02,P019,S002,South,109,3324.78,1,Price Cut,22.7
2025-06-02,P019,S003,East,120,4735.2,0,,0.0
2025-06-02,P019,S004,West,167,3275.14,1,BOGO,50.3
2025-06-02,P019,S005,North,106,4182.76,0,,0.0
2025-06-02,P019,S006,South,86,3393.56,0,,0.0
2025-06-02,P019,S007,East,86,3393.56,0,,0.0
2025-06-02,P019,S008,West,90,3551.4,0,,0.0
2025-06-02,P019,S009,North,112,4419.52,0,,0.0
2025-06-02,P019,S010,South,86,3393.56,0,,0.0
2025-06-02,P019,S011,East,105,4143.3,0,,0.0
2025-06-02,P019,S012,West,169,3607.79,1,BOGO,45.9
2025-06-02,P019,S013,North,103,4064.38,0,,0.0
2025-06-02,P019,S014,South,122,4814.12,0,,0.0
