week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2025-05-12,P008,S023,154,89,99,144,0
2025-05-19,P008,S023,144,166,90,220,0
2025-05-26,P008,S023,220,0,104,116,0
2025-06-02,P008,S023,116,169,84,201,0
2025-06-09,P008,S023,201,70,99,172,0
2025-06-16,P008,S023,172,99,82,189,0
2025-01-06,P009,S023,243,9,76,176,0
2025-01-13,P009,S023,176,68,116,128,0
2025-01-20,P009,S023,128,267,229,166,0
2025-01-27,P009,S023,166,146,91,221,0
2025-02-03,P009,S023,221,32,108,145,0
2025-02-10,P009,S023,145,72,94,123,0
2025-02-17,P009,S023,123,197,182,138,0
2025-02-24,P009,S023,138,167,101,204,0
2025-03-03,P009,S023,204,163,166,201,0
2025-03-10,P009,S023,201,97,118,180,0
2025-03-17,P009,S023,180,0,79,101,0
2025-03-24,P009,S023,101,136,90,147,0
2025-03-31,P009,S023,147,156,117,186,0
2025-04-07,P009,S023,186,42,120,108,0
2025-04-14,P009,S023,108,146,88,166,0
2025-04-21,P009,S023,166,51,93,124,0
2025-04-28,P009,S023,124,110,96,138,0
2025-05-05,P009,S023,138,53,77,114,0
2025-05-12,P009,S023,114,120,105,129,0
2025-05-19,P009,S023,129,72,103,98,0
2025-05-26,P009,S023,98,153,81,170,0
2025-06-02,P009,S023,170,155,135,190,0
2025-06-09,P009,S023,190,75,103,162,0
2025-06-16,P009,S023,162,52,87,127,0
2025-01-06,P010,S023,237,45,98,184,0
2025-01-13,P010,S023,184,26,86,124,0
2025-01-20,P010,S023,124,88,90,122,0
2025-01-27,P010,S023,122,131,100,153,0
2025-02-03,P010,S023,153,103,98,158,0
2025-02-10,P010,S023,158,36,101,93,0
2025-02-17,P010,S023,93,178,90,181,0
2025-02-24,P010,S023,181,105,121,165,0
2025-03-03,P010,S023,165,62,92,135,0
2025-03-10,P010,S023,135,182,116,201,0
2025-03-17,P010,S023,201,10,97,114,0
2025-03-24,P010,S023,114,100,87,127,0
2025-03-31,P010,S023,127,83,83,127,0
2025-04-07,P010,S023,127,181,97,211,0
2025-04-14,P010,S023,211,0,85,126,0
2025-04-21,P010,S023,126,135,82,179,0
2025-04-28,P010,S023,179,78,93,164,0
2025-05-05,P010,S023,164,68,120,112,0
2025-05-12,P010,S023,112,109,99,122,0
2025-05-19,P010,S023,122,198,132,188,0
2025-05-26,P010,S023,188,2,88,102,0
2025-06-02,P010,S023,102,162,110,154,0
2025-06-09,P010,S023,154,84,108,130,0
2025-06-16,P010,S023,130,205,120,215,0
2025-01-06,P011,S023,307,0,144,163,0
2025-01-13,P011,S023,163,19,89,93,0
2025-01-20,P011,S023,93,178,115,156,0
2025-01-27,P011,S023,156,236,215,177,0
2025-02-03,P011,S023,177,19,105,91,0
2025-02-10,P011,S023,91,158,111,138,0
2025-02-17,P011,S023,138,58,105,91,0
2025-02-24,P011,S023,91,146,126,111,0
2025-03-03,P011,S023,111,188,92,207,0
2025-03-10,P011,S023,207,57,91,173,0
2025-03-17,P011,S023,173,84,98,159,0
2025-03-24,P011,S023,159,159,146,172,0
2025-03-31,P011,S023,172,65,119,118,0
2025-04-07,P011,S023,118,135,96,157,0
2025-04-14,P011,S023,157,79,123,113,0
2025-04-21,P011,S023,113,122,98,137,0
2025-04-28,P011,S023,137,47,89,95,0
2025-05-05,P011,S023,95,112,107,100,0
2025-05-12,P011,S023,100,170,88,182,0
2025-05-19,P011,S023,182,30,85,127,0
2025-05-26,P011,S023,127,153,91,189,0
2025-06-02,P011,S023,189,88,115,162,0
2025-06-09,P011,S023,162,122,107,177,0
2025-06-16,P011,S023,177,145,94,228,0
2025-01-06,P012,S023,155,42,89,108,0
2025-01-13,P012,S023,108,129,87,150,0
2025-01-20,P012,S023,150,86,90,146,0
2025-01-27,P012,S023,146,107,86,167,0
2025-02-03,P012,S023,167,136,88,215,0
2025-02-10,P012,S023,215,75,112,178,0
2025-02-17,P012,S023,178,6,90,94,0
2025-02-24,P012,S023,94,242,133,203,0
2025-03-03,P012,S023,203,116,119,200,0
2025-03-10,P012,S023,200,110,126,184,0
2025-03-17,P012,S023,184,86,102,168,0
2025-03-24,P012,S023,168,37,100,105,0
2025-03-31,P012,S023,105,201,120,186,0
2025-04-07,P012,S023,186,6,95,97,0
2025-04-14,P012,S023,97,98,107,88,0
2025-04-21,P012,S023,88,196,93,191,0
2025-04-28,P012,S023,191,55,92,154,0
2025-05-05,P012,S023,154,159,91,222,0
2025-05-12,P012,S023,222,0,97,125,0
2025-05-19,P012,S023,125,151,90,186,0
2025-05-26,P012,S023,186,2,95,93,0
2025-06-02,P012,S023,93,145,105,133,0
2025-06-09,P012,S023,133,133,90,176,0
2025-06-16,P012,S023,176,82,103,155,0
2025-01-06,P013,S023,254,0,145,109,0
2025-01-13,P013,S023,109,156,111,154,0
2025-01-20,P013,S023,154,63,116,101,0
2025-01-27,P013,S023,101,204,107,198,0
2025-02-03,P013,S023,198,8,107,99,0
2025-02-10,P013,S023,99,83,84,98,0
2025-02-17,P013,S023,98,205,188,115,0
2025-02-24,P013,S023,115,90,118,87,0
2025-03-03,P013,S023,87,117,101,103,0
2025-03-10,P013,S023,103,116,89,130,0
2025-03-17,P013,S023,130,66,91,105,0
2025-03-24,P013,S023,105,270,175,200,0
2025-03-31,P013,S023,200,10,85,125,0
2025-04-07,P013,S023,125,23,85,63,0
2025-04-14,P013,S023,63,150,94,119,0
2025-04-21,P013,S023,119,150,99,170,0
2025-04-28,P013,S023,170,0,101,69,0
2025-05-05,P013,S023,69,232,94,207,0
2025-05-12,P013,S023,207,0,91,116,0
2025-05-19,P013,S023,116,136,120,132,0
2025-05-26,P013,S023,132,209,123,218,0
2025-06-02,P013,S023,218,101,99,220,0
2025-06-09,P013,S023,220,66,158,128,0
2025-06-16,P013,S023,128,156,110,174,0
2025-01-06,P014,S023,164,99,91,172,0
2025-01-13,P014,S023,172,37,82,127,0
2025-01-20,P014,S023,127,48,84,91,0
2025-01-27,P014,S023,91,189,127,153,0
2025-02-03,P014,S023,153,86,111,128,0
2025-02-10,P014,S023,128,97,85,140,0
2025-02-17,P014,S023,140,93,102,131,0
2025-02-24,P014,S023,131,197,120,208,0
2025-03-03,P014,S023,208,31,105,134,0
2025-03-10,P014,S023,134,181,117,198,0
2025-03-17,P014,S023,198,9,90,117,0
2025-03-24,P014,S023,117,128,78,167,0
2025-03-31,P014,S023,167,86,106,147,0
2025-04-07,P014,S023,147,53,96,104,0
2025-04-14,P014,S023,104,169,84,189,0
2025-04-21,P014,S023,189,17,105,101,0
2025-04-28,P014,S023,101,123,86,138,0
2025-05-05,P014,S023,138,172,115,195,0
2025-05-12,P014,S023,195,116,95,216,0
2025-05-19,P014,S023,216,114,122,208,0
2025-05-26,P014,S023,208,54,97,165,0
2025-06-02,P014,S023,165,129,101,193,0
2025-06-09,P014,S023,193,148,122,219,0
2025-06-16,P014,S023,219,69,92,196,0
2025-01-06,P015,S023,237,0,110,127,0
2025-01-13,P015,S023,127,144,92,179,0
2025-01-20,P015,S023,179,56,104,131,0
2025-01-27,P015,S023,131,106,105,132,0
2025-02-03,P015,S023,132,130,127,135,0
2025-02-10,P015,S023,135,76,110,101,0
2025-02-17,P015,S023,101,96,102,95,0
2025-02-24,P015,S023,95,98,109,84,0
2025-03-03,P015,S023,84,80,92,72,0
2025-03-10,P015,S023,72,210,118,164,0
2025-03-17,P015,S023,164,51,124,91,0
2025-03-24,P015,S023,91,194,92,193,0
2025-03-31,P015,S023,193,94,110,177,0
2025-04-07,P015,S023,177,131,110,198,0
2025-04-14,P015,S023,198,79,107,170,0
2025-04-21,P015,S023,170,121,92,199,0
2025-04-28,P015,S023,199,0,116,83,0
2025-05-05,P015,S023,83,160,97,146,0
2025-05-12,P015,S023,146,158,113,191,0
2025-05-19,P015,S023,191,56,101,146,0
2025-05-26,P015,S023,146,104,94,156,0
2025-06-02,P015,S023,156,130,100,186,0
2025-06-09,P015,S023,186,69,90,165,0
2025-06-16,P015,S023,165,102,99,168,0
2025-01-06,P016,S023,310,0,90,220,0
2025-01-13,P016,S023,220,20,99,141,0
2025-01-20,P016,S023,141,207,160,188,0
2025-01-27,P016,S023,188,38,78,148,0
2025-02-03,P016,S023,148,144,91,201,0
2025-02-10,P016,S023,201,51,110,142,0
2025-02-17,P016,S023,142,225,165,202,0
2025-02-24,P016,S023,202,137,115,224,0
2025-03-03,P016,S023,224,91,109,206,0
2025-03-10,P016,S023,206,0,97,109,0
2025-03-17,P016,S023,109,179,84,204,0
2025-03-24,P016,S023,204,18,90,132,0
2025-03-31,P016,S023,132,64,84,112,0
2025-04-07,P016,S023,112,277,187,202,0
2025-04-14,P016,S023,202,0,115,87,0
2025-04-21,P016,S023,87,189,90,186,0
2025-04-28,P016,S023,186,63,103,146,0
2025-05-05,P016,S023,146,148,94,200,0
2025-05-12,P016,S023,200,70,113,157,0
2025-05-19,P016,S023,157,90,105,142,0
2025-05-26,P016,S023,142,37,87,92,0
2025-06-02,P016,S023,92,186,92,186,0
2025-06-09,P016,S023,186,74,123,137,0
2025-06-16,P016,S023,137,160,114,183,0
2025-01-06,P017,S023,283,0,105,178,0
2025-01-13,P017,S023,178,18,84,112,0
2025-01-20,P017,S023,112,188,85,215,0
2025-01-27,P017,S023,215,0,78,137,0
2025-02-03,P017,S023,137,166,81,222,0
2025-02-10,P017,S023,222,40,81,181,0
2025-02-17,P017,S023,181,64,107,138,0
2025-02-24,P017,S023,138,132,84,186,0
2025-03-03,P017,S023,186,125,100,211,0
2025-03-10,P017,S023,211,34,99,146,0
2025-03-17,P017,S023,146,217,165,198,0
2025-03-24,P017,S023,198,74,96,176,0
2025-03-31,P017,S023,176,108,105,179,0
2025-04-07,P017,S023,179,23,93,109,0
2025-04-14,P017,S023,109,277,232,154,0
2025-04-21,P017,S023,154,174,113,215,0
2025-04-28,P017,S023,215,81,101,195,0
2025-05-05,P017,S023,195,68,130,133,0
2025-05-12,P017,S023,133,157,97,193,0
2025-05-19,P017,S023,193,41,119,115,0
2025-05-26,P017,S023,115,144,77,182,0
2025-06-02,P017,S023,182,56,105,133,0
2025-06-09,P017,S023,133,104,101,136,0
2025-06-16,P017,S023,136,75,86,125,0
2025-01-06,P018,S023,167,115,104,178,0
2025-01-13,P018,S023,178,68,87,159,0
2025-01-20,P018,S023,159,89,126,122,0
2025-01-27,P018,S023,122,205,102,225,0
2025-02-03,P018,S023,225,47,111,161,0
2025-02-10,P018,S023,161,78,123,116,0
2025-02-17,P018,S023,116,96,87,125,0
2025-02-24,P018,S023,125,161,115,171,0
2025-03-03,P018,S023,171,110,107,174,0
2025-03-10,P018,S023,174,10,85,99,0
2025-03-17,P018,S023,99,165,100,164,0
2025-03-24,P018,S023,164,65,75,154,0
2025-03-31,P018,S023,154,62,95,121,0
2025-04-07,P018,S023,121,130,86,165,0
2025-04-14,P018,S023,165,56,73,148,0
2025-04-21,P018,S023,148,52,119,81,0
2025-04-28,P018,S023,81,108,90,99,0
2025-05-05,P018,S023,99,151,87,163,0
2025-05-12,P018,S023,163,88,108,143,0
2025-05-19,P018,S023,143,79,109,113,0
2025-05-26,P018,S023,113,83,97,99,0
2025-06-02,P018,S023,99,94,90,103,0
2025-06-09,P018,S023,103,134,94,143,0
2025-06-16,P018,S023,143,107,95,155,0
2025-01-06,P019,S023,309,0,109,200,0
2025-01-13,P019,S023,200,102,114,188,0
2025-01-20,P019,S023,188,25,103,110,0
2025-01-27,P019,S023,110,205,117,198,0
2025-02-03,P019,S023,198,45,90,153,0
2025-02-10,P019,S023,153,120,114,159,0
2025-02-17,P019,S023,159,70,103,126,0
2025-02-24,P019,S023,126,162,97,191,0
2025-03-03,P019,S023,191,137,92,236,0
2025-03-10,P019,S023,236,19,84,171,0
2025-03-17,P019,S023,171,16,100,87,0
2025-03-24,P019,S023,87,203,77,213,0
2025-03-31,P019,S023,213,38,116,135,0
2025-04-07,P019,S023,135,71,105,101,0
2025-04-14,P019,S023,101,261,152,210,0
2025-04-21,P019,S023,210,0,90,120,0
2025-04-28,P019,S023,120,92,83,129,0
2025-05-05,P019,S023,129,173,125,177,0
2025-05-12,P019,S023,177,84,86,175,0
2025-05-19,P019,S023,175,174,178,171,0
2025-05-26,P019,S023,171,62,113,120,0
2025-06-02,P019,S023,120,112,106,126,0
2025-06-09,P019,S023,126,104,96,134,0
2025-06-16,P019,S023,134,95,95,134,0
2025-01-06,P020,S023,283,0,89,194,0
2025-01-13,P020,S023,194,91,125,160,0
2025-01-20,P020,S023,160,121,156,125,0
2025-01-27,P020,S023,125,128,112,141,0
2025-02-03,P020,S023,141,91,82,150,0
2025-02-10,P020,S023,150,123,124,149,0
2025-02-17,P020,S023,149,41,106,84,0
2025-02-24,P020,S023,84,85,100,69,0
2025-03-03,P020,S023,69,239,102,206,0
2025-03-10,P020,S023,206,14,106,114,0
2025-03-17,P020,S023,114,200,105,209,0
2025-03-24,P020,S023,209,111,101,219,0
2025-03-31,P020,S023,219,121,111,229,0
2025-04-07,P020,S023,229,50,109,170,0
2025-04-14,P020,S023,170,91,96,165,0
2025-04-21,P020,S023,165,67,85,147,0
2025-04-28,P020,S023,147,101,114,134,0
2025-05-05,P020,S023,134,153,100,187,0
2025-05-12,P020,S023,187,130,157,160,0
2025-05-19,P020,S023,160,40,122,78,0
2025-05-26,P020,S023,78,150,94,134,0
2025-06-02,P020,S023,134,35,79,90,0
2025-06-09,P020,S023,90,120,86,124,0
2025-06-16,P020,S023,124,182,101,205,0
2025-01-06,P001,S024,326,0,118,208,0
2025-01-13,P001,S024,208,0,81,127,0
2025-01-20,P001,S024,127,89,89,127,0
2025-01-27,P001,S024,127,67,107,87,0
2025-02-03,P001,S024,87,152,120,119,0
2025-02-10,P001,S024,119,132,80,171,0
2025-02-17,P001,S024,171,55,87,139,0
2025-02-24,P001,S024,139,144,106,177,0
2025-03-03,P001,S024,177,13,116,74,0
2025-03-10,P001,S024,74,181,102,153,0
2025-03-17,P001,S024,153,98,112,139,0
2025-03-24,P001,S024,139,193,118,214,0
2025-03-31,P001,S024,214,89,107,196,0
2025-04-07,P001,S024,196,33,87,142,0
2025-04-14,P001,S024,142,85,90,137,0
2025-04-21,P001,S024,137,24,85,76,0
2025-04-28,P001,S024,76,87,81,82,0
2025-05-05,P001,S024,82,176,93,165,0
2025-05-12,P001,S024,165,33,79,119,0
2025-05-19,P001,S024,119,53,92,80,0
2025-05-26,P001,S024,80,248,156,172,0
2025-06-02,P001,S024,172,15,79,108,0
2025-06-09,P001,S024,108,229,176,161,0
2025-06-16,P001,S024,161,24,109,76,0
2025-01-06,P002,S024,342,0,90,252,0
2025-01-13,P002,S024,252,0,117,135,0
2025-01-20,P002,S024,135,219,197,157,0
2025-01-27,P002,S024,157,173,113,217,0
2025-02-03,P002,S024,217,40,120,137,0
2025-02-10,P002,S024,137,205,181,161,0
2025-02-17,P002,S024,161,110,188,83,0
2025-02-24,P002,S024,83,149,104,128,0
2025-03-03,P002,S024,128,148,154,122,0
2025-03-10,P002,S024,122,131,108,145,0
2025-03-17,P002,S024,145,125,99,171,0
2025-03-24,P002,S024,171,101,108,164,0
2025-03-31,P002,S024,164,148,95,217,0
2025-04-07,P002,S024,217,113,110,220,0
2025-04-14,P002,S024,220,57,109,168,0
2025-04-21,P002,S024,168,51,89,130,0
2025-04-28,P002,S024,130,77,95,112,0
2025-05-05,P002,S024,112,90,109,93,0
2025-05-12,P002,S024,93,105,88,110,0
2025-05-19,P002,S024,110,144,111,143,0
2025-05-26,P002,S024,143,114,116,141,0
2025-06-02,P002,S024,141,145,86,200,0
2025-06-09,P002,S024,200,94,116,178,0
2025-06-16,P002,S024,178,3,92,89,0
2025-01-06,P003,S024,192,41,93,140,0
2025-01-13,P003,S024,140,102,119,123,0
2025-01-20,P003,S024,123,181,178,126,0
2025-01-27,P003,S024,126,75,102,99,0
2025-02-03,P003,S024,99,113,91,121,0
2025-02-10,P003,S024,121,251,183,189,0
2025-02-17,P003,S024,189,92,108,173,0
2025-02-24,P003,S024,173,70,101,142,0
2025-03-03,P003,S024,142,154,116,180,0
2025-03-10,P003,S024,180,77,125,132,0
2025-03-17,P003,S024,132,150,81,201,0
2025-03-24,P003,S024,201,15,96,120,0
2025-03-31,P003,S024,120,87,102,105,0
2025-04-07,P003,S024,105,97,83,119,0
2025-04-14,P003,S024,119,220,114,225,0
2025-04-21,P003,S024,225,35,105,155,0
2025-04-28,P003,S024,155,92,109,138,0
2025-05-05,P003,S024,138,154,101,191,0
2025-05-12,P003,S024,191,143,145,189,0
2025-05-19,P003,S024,189,63,99,153,0
2025-05-26,P003,S024,153,45,96,102,0
2025-06-02,P003,S024,102,198,125,175,0
2025-06-09,P003,S024,175,72,101,146,0
2025-06-16,P003,S024,146,133,89,190,0
2025-01-06,P004,S024,344,0,110,234,0
2025-01-13,P004,S024,234,44,98,180,0
2025-01-20,P004,S024,180,78,74,184,0
2025-01-27,P004,S024,184,112,104,192,0
2025-02-03,P004,S024,192,138,109,221,0
2025-02-10,P004,S024,221,156,201,176,0
2025-02-17,P004,S024,176,54,100,130,0
2025-02-24,P004,S024,130,159,92,197,0
2025-03-03,P004,S024,197,84,91,190,0
2025-03-10,P004,S024,190,57,108,139,0
2025-03-17,P004,S024,139,131,98,172,0
2025-03-24,P004,S024,172,46,88,130,0
2025-03-31,P004,S024,130,85,74,141,0
2025-04-07,P004,S024,141,110,95,156,0
2025-04-14,P004,S024,156,163,102,217,0
2025-04-21,P004,S024,217,32,105,144,0
2025-04-28,P004,S024,144,102,92,154,0
2025-05-05,P004,S024,154,115,117,152,0
2025-05-12,P004,S024,152,85,129,108,0
2025-05-19,P004,S024,108,137,88,157,0
2025-05-26,P004,S024,157,155,119,193,0
2025-06-02,P004,S024,193,222,182,233,0
2025-06-09,P004,S024,233,26,168,91,0
2025-06-16,P004,S024,91,179,113,157,0
2025-01-06,P005,S024,336,0,97,239,0
2025-01-13,P005,S024,239,8,76,171,0
2025-01-20,P005,S024,171,66,87,150,0
2025-01-27,P005,S024,150,47,90,107,0
2025-02-03,P005,S024,107,148,160,95,0
2025-02-10,P005,S024,95,175,95,175,0
2025-02-17,P005,S024,175,0,85,90,0
2025-02-24,P005,S024,90,146,90,146,0
2025-03-03,P005,S024,146,190,112,224,0
2025-03-10,P005,S024,224,47,143,128,0
2025-03-17,P005,S024,128,260,235,153,0
2025-03-24,P005,S024,153,39,113,79,0
2025-03-31,P005,S024,79,284,182,181,0
2025-04-07,P005,S024,181,89,140,130,0
2025-04-14,P005,S024,130,105,88,147,0
2025-04-21,P005,S024,147,180,165,162,0
2025-04-28,P005,S024,162,53,108,107,0
2025-05-05,P005,S024,107,224,117,214,0
2025-05-12,P005,S024,214,23,105,132,0
2025-05-19,P005,S024,132,172,95,209,0
2025-05-26,P005,S024,209,38,105,142,0
2025-06-02,P005,S024,142,122,128,136,0
2025-06-09,P005,S024,136,153,122,167,0
2025-06-16,P005,S024,167,164,123,208,0
2025-01-06,P006,S024,310,0,120,190,0
2025-01-13,P006,S024,190,64,85,169,0
2025-01-20,P006,S024,169,133,90,212,0
2025-01-27,P006,S024,212,43,78,177,0
2025-02-03,P006,S024,177,60,90,147,0
2025-02-10,P006,S024,147,66,104,109,0
2025-02-17,P006,S024,109,85,91,103,0
2025-02-24,P006,S024,103,150,131,122,0
2025-03-03,P006,S024,122,165,101,186,0
2025-03-10,P006,S024,186,24,108,102,0
2025-03-17,P006,S024,102,217,99,220,0
2025-03-24,P006,S024,220,52,92,180,0
2025-03-31,P006,S024,180,0,96,84,0
2025-04-07,P006,S024,84,202,106,180,0
2025-04-14,P006,S024,180,36,125,91,0
2025-04-21,P006,S024,91,111,89,113,0
2025-04-28,P006,S024,113,82,110,85,0
2025-05-05,P006,S024,85,221,99,207,0
2025-05-12,P006,S024,207,52,81,178,0
2025-05-19,P006,S024,178,67,114,131,0
2025-05-26,P006,S024,131,92,104,119,0
2025-06-02,P006,S024,119,183,95,207,0
2025-06-09,P006,S024,207,55,92,170,0
2025-06-16,P006,S024,170,45,78,137,0
2025-01-06,P007,S024,247,107,129,225,0
2025-01-13,P007,S024,225,0,86,139,0
2025-01-20,P007,S024,139,133,125,147,0
2025-01-27,P007,S024,147,66,102,111,0
2025-02-03,P007,S024,111,124,77,158,0
2025-02-10,P007,S024,158,165,95,228,0
2025-02-17,P007,S024,228,3,102,129,0
2025-02-24,P007,S024,129,122,116,135,0
2025-03-03,P007,S024,135,138,84,189,0
2025-03-10,P007,S024,189,85,114,160,0
2025-03-17,P007,S024,160,54,123,91,0
2025-03-24,P007,S024,91,155,95,151,0
2025-03-31,P007,S024,151,61,93,119,0
2025-04-07,P007,S024,119,176,99,196,0
2025-04-14,P007,S024,196,22,99,119,0
2025-04-21,P007,S024,119,115,79,155,0
2025-04-28,P007,S024,155,130,87,198,0
2025-05-05,P007,S024,198,54,101,151,0
2025-05-12,P007,S024,151,157,121,187,0
2025-05-19,P007,S024,187,13,86,114,0
2025-05-26,P007,S024,114,188,88,214,0
2025-06-02,P007,S024,214,68,98,184,0
2025-06-09,P007,S024,184,111,161,134,0
2025-06-16,P007,S024,134,178,100,212,0
2025-01-06,P008,S024,225,38,92,171,0
2025-01-13,P008,S024,171,111,89,193,0
2025-01-20,P008,S024,193,79,92,180,0
2025-01-27,P008,S024,180,116,105,191,0
2025-02-03,P008,S024,191,74,105,160,0
2025-02-10,P008,S024,160,75,83,152,0
2025-02-17,P008,S024,152,51,85,118,0
2025-02-24,P008,S024,118,191,107,202,0
2025-03-03,P008,S024,202,118,94,226,0
2025-03-10,P008,S024,226,37,80,183,0
2025-03-17,P008,S024,183,180,182,181,0
2025-03-24,P008,S024,181,37,106,112,0
2025-03-31,P008,S024,112,102,102,112,0
2025-04-07,P008,S024,112,184,115,181,0
2025-04-14,P008,S024,181,95,90,186,0
2025-04-21,P008,S024,186,35,115,106,0
2025-04-28,P008,S024,106,92,122,76,0
2025-05-05,P008,S024,76,208,107,177,0
2025-05-12,P008,S024,177,0,83,94,0
2025-05-19,P008,S024,94,159,118,135,0
2025-05-26,P008,S024,135,159,129,165,0
2025-06-02,P008,S024,165,73,92,146,0
2025-06-09,P008,S024,146,111,95,162,0
2025-06-16,P008,S024,162,62,84,140,0
2025-01-06,P009,S024,166,0,85,81,0
2025-01-13,P009,S024,81,192,120,153,0
2025-01-20,P009,S024,153,128,117,164,0
2025-01-27,P009,S024,164,35,96,103,0
2025-02-03,P009,S024,103,256,191,168,0
2025-02-10,P009,S024,168,46,115,99,0
2025-02-17,P009,S024,99,177,108,168,0
2025-02-24,P009,S024,168,116,127,157,0
2025-03-03,P009,S024,157,181,105,233,0
2025-03-10,P009,S024,233,0,83,150,0
2025-03-17,P009,S024,150,110,115,145,0
2025-03-24,P009,S024,145,94,100,139,0
2025-03-31,P009,S024,139,139,102,176,0
2025-04-07,P009,S024,176,115,106,185,0
2025-04-14,P009,S024,185,71,107,149,0
2025-04-21,P009,S024,149,130,105,174,0
2025-04-28,P009,S024,174,93,87,180,0
2025-05-05,P009,S024,180,76,82,174,0
2025-05-12,P009,S024,174,77,91,160,0
2025-05-19,P009,S024,160,53,145,68,0
2025-05-26,P009,S024,68,247,102,213,0
2025-06-02,P009,S024,213,34,102,145,0
2025-06-09,P009,S024,145,94,94,145,0
2025-06-16,P009,S024,145,165,118,192,0
2025-01-06,P010,S024,203,39,91,151,0
2025-01-13,P010,S024,151,100,87,164,0
2025-01-20,P010,S024,164,74,95,143,0
2025-01-27,P010,S024,143,122,94,171,0
2025-02-03,P010,S024,171,57,142,86,0
2025-02-10,P010,S024,86,123,102,107,0
2025-02-17,P010,S024,107,191,190,108,0
2025-02-24,P010,S024,108,91,94,105,0
2025-03-03,P010,S024,105,175,98,182,0
2025-03-10,P010,S024,182,56,89,149,0
2025-03-17,P010,S024,149,85,107,127,0
2025-03-24,P010,S024,127,108,99,136,0
2025-03-31,P010,S024,136,172,139,169,0
2025-04-07,P010,S024,169,179,110,238,0
2025-04-14,P010,S024,238,7,113,132,0
2025-04-21,P010,S024,132,111,113,130,0
2025-04-28,P010,S024,130,95,108,117,0
2025-05-05,P010,S024,117,135,98,154,0
2025-05-12,P010,S024,154,79,106,127,0
2025-05-19,P010,S024,127,164,169,122,0
2025-05-26,P010,S024,122,108,121,109,0
2025-06-02,P010,S024,109,98,81,126,0
2025-06-09,P010,S024,126,74,104,96,0
2025-06-16,P010,S024,96,181,97,180,0
2025-01-06,P011,S024,305,0,174,131,0
2025-01-13,P011,S024,131,99,115,115,0
2025-01-20,P011,S024,115,143,98,160,0
2025-01-27,P011,S024,160,84,79,165,0
2025-02-03,P011,S024,165,38,84,119,0
2025-02-10,P011,S024,119,200,98,221,0
2025-02-17,P011,S024,221,52,104,169,0
2025-02-24,P011,S024,169,119,91,197,0
2025-03-03,P011,S024,197,37,84,150,0
2025-03-10,P011,S024,150,111,85,176,0
2025-03-17,P011,S024,176,136,100,212,0
2025-03-24,P011,S024,212,0,83,129,0
2025-03-31,P011,S024,129,181,92,218,0
2025-04-07,P011,S024,218,32,99,151,0
2025-04-14,P011,S024,151,50,99,102,0
2025-04-21,P011,S024,102,139,106,135,0
2025-04-28,P011,S024,135,120,97,158,0
2025-05-05,P011,S024,158,16,92,82,0
2025-05-12,P011,S024,82,233,117,198,0
2025-05-19,P011,S024,198,31,86,143,0
2025-05-26,P011,S024,143,144,82,205,0
2025-06-02,P011,S024,205,0,93,112,0
2025-06-09,P011,S024,112,256,162,206,0
2025-06-16,P011,S024,206,45,102,149,0
2025-01-06,P012,S024,350,0,90,260,0
2025-01-13,P012,S024,260,33,104,189,0
2025-01-20,P012,S024,189,59,110,138,0
2025-01-27,P012,S024,138,117,104,151,0
2025-02-03,P012,S024,151,109,103,157,0
2025-02-10,P012,S024,157,141,124,174,0
2025-02-17,P012,S024,174,83,84,173,0
2025-02-24,P012,S024,173,86,83,176,0
2025-03-03,P012,S024,176,150,145,181,0
2025-03-10,P012,S024,181,54,84,151,0
2025-03-17,P012,S024,151,174,116,209,0
2025-03-24,P012,S024,209,25,108,126,0
2025-03-31,P012,S024,126,106,101,131,0
2025-04-07,P012,S024,131,138,94,175,0
2025-04-14,P012,S024,175,146,119,202,0
2025-04-21,P012,S024,202,17,89,130,0
2025-04-28,P012,S024,130,55,95,90,0
2025-05-05,P012,S024,90,168,84,174,0
2025-05-12,P012,S024,174,137,110,201,0
2025-05-19,P012,S024,201,58,106,153,0
2025-05-26,P012,S024,153,109,112,150,0
2025-06-02,P012,S024,150,3,77,76,0
2025-06-09,P012,S024,76,80,85,71,0
2025-06-16,P012,S024,71,186,92,165,0
2025-01-06,P013,S024,240,6,78,168,0
2025-01-13,P013,S024,168,95,111,152,0
2025-01-20,P013,S024,152,57,87,122,0
2025-01-27,P013,S024,122,190,125,187,0
2025-02-03,P013,S024,187,122,122,187,0
2025-02-10,P013,S024,187,52,96,143,0
2025-02-17,P013,S024,143,259,203,199,0
2025-02-24,P013,S024,199,23,76,146,0
2025-03-03,P013,S024,146,44,95,95,0
2025-03-10,P013,S024,95,177,83,189,0
2025-03-17,P013,S024,189,57,115,131,0
2025-03-24,P013,S024,131,104,104,131,0
2025-03-31,P013,S024,131,117,99,149,0
2025-04-07,P013,S024,149,64,94,119,0
2025-04-14,P013,S024,119,133,89,163,0
2025-04-21,P013,S024,163,154,134,183,0
2025-04-28,P013,S024,183,55,112,126,0
2025-05-05,P013,S024,126,91,101,116,0
2025-05-12,P013,S024,116,127,102,141,0
2025-05-19,P013,S024,141,136,75,202,0
2025-05-26,P013,S024,202,106,114,194,0
2025-06-02,P013,S024,194,43,106,131,0
2025-06-09,P013,S024,131,129,107,153,0
2025-06-16,P013,S024,153,101,117,137,0
